ShipmentID,OrderNumber,WarehouseCode,CarrierCode,ShipDate,DeliveryDate,TransitDays,WeatherDelay,LateDelivery
375,SO0000375,ATL,CAR003,2023-11-23,2023-11-27,4,False,False
376,SO0000376,CHI,CAR001,2025-11-11,2025-11-21,10,False,True
377,SO0000377,PHX,CAR001,2022-03-12,2022-03-19,7,False,False
378,SO0000378,ATL,CAR001,2024-01-14,2024-01-19,5,False,False
379,SO0000379,PHX,CAR004,2024-10-13,2024-10-16,3,False,False
380,SO0000380,PHX,CAR002,2021-08-23,2021-08-25,2,False,False
381,SO0000381,LAX,CAR002,2022-09-29,2022-10-02,3,False,False
382,SO0000382,CHI,CAR005,2021-08-01,2021-08-08,7,False,False
383,SO0000383,CHI,CAR004,2024-10-22,2024-10-24,2,False,False
384,SO0000384,SEA,CAR005,2024-03-31,2024-04-06,6,False,False
385,SO0000385,CHI,CAR004,2023-01-09,2023-01-12,3,False,False
386,SO0000386,CHI,CAR002,2023-01-03,2023-01-10,7,False,False
387,SO0000387,MIA,CAR001,2022-12-24,2022-12-31,7,False,False
388,SO0000388,MIA,CAR001,2023-06-29,2023-07-02,3,False,False
389,SO0000389,DEN,CAR004,2023-01-08,2023-01-15,7,False,False
390,SO0000390,SEA,CAR002,2021-10-04,2021-10-09,5,False,False
391,SO0000391,PHX,CAR005,2023-02-16,2023-02-18,2,False,False
392,SO0000392,ATL,CAR004,2024-10-02,2024-10-08,6,False,False
393,SO0000393,DAL,CAR001,2022-07-30,2022-08-02,3,False,False
394,SO0000394,MIA,CAR001,2025-03-07,2025-03-11,4,False,False
395,SO0000395,SEA,CAR002,2022-05-19,2022-05-30,11,False,True
396,SO0000396,MIA,CAR004,2021-10-16,2021-10-24,8,False,False
397,SO0000397,DAL,CAR003,2023-09-20,2023-09-24,4,False,False
398,SO0000398,MIA,CAR001,2022-09-24,2022-10-01,7,False,False
399,SO0000399,DEN,CAR004,2023-02-02,2023-02-03,1,False,False
400,SO0000400,DAL,CAR005,2025-02-25,2025-03-02,5,False,False
401,SO0000401,SEA,CAR005,2023-02-03,2023-02-06,3,False,False
402,SO0000402,MIA,CAR004,2023-12-13,2023-12-17,4,False,False
403,SO0000403,LAX,CAR001,2021-04-21,2021-04-23,2,False,False
404,SO0000404,LAX,CAR001,2023-09-16,2023-09-19,3,False,False
405,SO0000405,LAX,CAR002,2024-06-24,2024-07-02,8,False,False
406,SO0000406,CHI,CAR003,2025-10-10,2025-10-16,6,False,True
407,SO0000407,SEA,CAR003,2025-03-17,2025-03-23,6,False,False
408,SO0000408,MIA,CAR005,2024-02-22,2024-02-24,2,False,False
409,SO0000409,LAX,CAR003,2024-06-16,2024-06-25,9,False,True
410,SO0000410,DEN,CAR003,2022-05-02,2022-05-05,3,False,False
411,SO0000411,MIA,CAR001,2021-05-03,2021-05-08,5,False,False
412,SO0000412,ATL,CAR005,2024-10-13,2024-10-16,3,False,False
413,SO0000413,CHI,CAR001,2025-09-23,2025-10-01,8,False,False
414,SO0000414,ATL,CAR002,2025-12-13,2025-12-16,3,False,False
415,SO0000415,DEN,CAR005,2024-04-17,2024-04-23,6,False,False
416,SO0000416,PHX,CAR005,2025-11-18,2025-11-24,6,False,False
417,SO0000417,CHI,CAR005,2023-12-10,2023-12-18,8,False,False
418,SO0000418,ATL,CAR004,2024-05-24,2024-06-01,8,True,False
419,SO0000419,PHX,CAR005,2025-12-04,2025-12-12,8,False,False
420,SO0000420,MIA,CAR002,2024-12-14,2024-12-20,6,False,False
421,SO0000421,DEN,CAR004,2024-01-18,2024-01-24,6,False,False
422,SO0000422,DEN,CAR003,2023-02-03,2023-02-10,7,False,False
423,SO0000423,LAX,CAR005,2025-01-15,2025-01-21,6,False,False
424,SO0000424,MIA,CAR003,2021-01-09,2021-01-12,3,False,False
425,SO0000425,LAX,CAR003,2022-08-01,2022-08-04,3,False,False
426,SO0000426,DEN,CAR002,2021-09-21,2021-09-22,1,False,False
427,SO0000427,CHI,CAR002,2024-10-26,2024-10-27,1,False,False
428,SO0000428,DAL,CAR005,2025-09-27,2025-10-02,5,False,False
429,SO0000429,DAL,CAR004,2022-05-27,2022-06-02,6,False,False
430,SO0000430,MIA,CAR005,2022-08-07,2022-08-08,1,False,False
431,SO0000431,DAL,CAR002,2023-07-01,2023-07-09,8,False,False
432,SO0000432,CHI,CAR002,2022-10-28,2022-10-30,2,False,False
433,SO0000433,CHI,CAR003,2024-10-28,2024-11-03,6,False,False
434,SO0000434,CHI,CAR005,2024-08-02,2024-08-04,2,False,True
435,SO0000435,DAL,CAR003,2022-08-03,2022-08-06,3,False,False
436,SO0000436,SEA,CAR004,2025-01-27,2025-02-04,8,False,False
437,SO0000437,PHX,CAR005,2024-12-30,2025-01-05,6,False,False
438,SO0000438,ATL,CAR001,2024-04-19,2024-04-26,7,False,False
439,SO0000439,MIA,CAR005,2023-08-20,2023-08-21,1,False,False
440,SO0000440,ATL,CAR003,2023-09-07,2023-09-15,8,False,False
441,SO0000441,PHX,CAR005,2025-07-03,2025-07-10,7,False,False
442,SO0000442,PHX,CAR005,2024-11-25,2024-12-01,6,False,False
443,SO0000443,CHI,CAR001,2022-04-16,2022-04-19,3,False,False
444,SO0000444,LAX,CAR001,2022-04-01,2022-04-09,8,False,False
445,SO0000445,DEN,CAR002,2021-04-21,2021-04-23,2,False,False
446,SO0000446,MIA,CAR002,2024-05-05,2024-05-06,1,False,False
447,SO0000447,CHI,CAR003,2025-09-22,2025-09-28,6,False,False
448,SO0000448,CHI,CAR001,2023-11-30,2023-12-05,5,False,False
449,SO0000449,LAX,CAR002,2024-06-26,2024-06-30,4,False,False
450,SO0000450,SEA,CAR003,2022-03-14,2022-03-17,3,False,False
451,SO0000451,LAX,CAR005,2025-06-17,2025-06-25,8,False,False
452,SO0000452,DEN,CAR002,2021-02-13,2021-02-24,11,True,False
453,SO0000453,ATL,CAR003,2021-04-19,2021-04-26,7,False,False
454,SO0000454,ATL,CAR001,2023-11-17,2023-11-21,4,False,False
455,SO0000455,DEN,CAR004,2023-11-05,2023-11-11,6,False,False
456,SO0000456,SEA,CAR001,2023-10-02,2023-10-04,2,False,True
457,SO0000457,ATL,CAR004,2023-11-05,2023-11-08,3,False,False
458,SO0000458,PHX,CAR002,2023-03-28,2023-04-02,5,False,False
459,SO0000459,MIA,CAR002,2022-07-18,2022-07-20,2,False,False
460,SO0000460,MIA,CAR005,2023-05-30,2023-06-04,5,False,False
461,SO0000461,DAL,CAR005,2023-06-14,2023-06-17,3,False,False
462,SO0000462,MIA,CAR004,2025-05-18,2025-05-19,1,False,False
463,SO0000463,MIA,CAR003,2024-10-28,2024-10-31,3,False,False
464,SO0000464,SEA,CAR005,2024-02-05,2024-02-07,2,False,False
465,SO0000465,MIA,CAR005,2024-09-18,2024-09-21,3,False,False
466,SO0000466,CHI,CAR002,2025-05-07,2025-05-13,6,False,False
467,SO0000467,ATL,CAR002,2024-10-19,2024-10-24,5,False,False
468,SO0000468,CHI,CAR003,2023-12-03,2023-12-11,8,False,False
469,SO0000469,CHI,CAR004,2024-12-16,2024-12-23,7,False,False
470,SO0000470,SEA,CAR002,2022-09-20,2022-09-27,7,False,False
471,SO0000471,LAX,CAR002,2024-06-10,2024-06-18,8,False,False
472,SO0000472,ATL,CAR002,2023-01-22,2023-01-27,5,False,True
473,SO0000473,PHX,CAR003,2023-06-22,2023-06-24,2,False,False
474,SO0000474,DAL,CAR004,2023-05-14,2023-05-15,1,False,False
475,SO0000475,ATL,CAR004,2022-02-17,2022-02-25,8,False,False
476,SO0000476,CHI,CAR002,2024-04-30,2024-05-08,8,False,False
477,SO0000477,ATL,CAR005,2022-11-08,2022-11-16,8,False,True
478,SO0000478,ATL,CAR005,2023-01-30,2023-02-03,4,False,True
479,SO0000479,CHI,CAR001,2024-05-15,2024-05-20,5,False,False
480,SO0000480,SEA,CAR003,2022-03-04,2022-03-05,1,False,False
481,SO0000481,PHX,CAR003,2022-07-31,2022-08-07,7,False,False
482,SO0000482,ATL,CAR005,2021-01-30,2021-02-04,5,False,True
483,SO0000483,MIA,CAR001,2023-12-25,2023-12-31,6,False,False
484,SO0000484,PHX,CAR005,2021-07-04,2021-07-11,7,False,False
485,SO0000485,ATL,CAR003,2024-12-15,2024-12-24,9,False,True
486,SO0000486,MIA,CAR001,2024-11-03,2024-11-10,7,False,False
487,SO0000487,CHI,CAR002,2025-11-19,2025-11-26,7,False,False
488,SO0000488,SEA,CAR003,2023-08-10,2023-08-18,8,False,False
489,SO0000489,LAX,CAR001,2021-07-31,2021-08-06,6,False,False
490,SO0000490,ATL,CAR003,2025-06-24,2025-06-28,4,False,False
491,SO0000491,SEA,CAR002,2023-02-01,2023-02-05,4,False,False
492,SO0000492,CHI,CAR003,2023-10-15,2023-10-23,8,False,False
493,SO0000493,PHX,CAR004,2022-08-07,2022-08-14,7,False,False
494,SO0000494,ATL,CAR001,2025-01-14,2025-01-18,4,False,False
495,SO0000495,LAX,CAR003,2024-09-21,2024-09-22,1,False,False
496,SO0000496,CHI,CAR005,2025-08-01,2025-08-09,8,False,False
497,SO0000497,LAX,CAR004,2025-10-02,2025-10-03,1,False,False
498,SO0000498,DAL,CAR002,2023-11-17,2023-11-25,8,False,True
499,SO0000499,DAL,CAR005,2024-06-25,2024-06-27,2,False,True
500,SO0000500,PHX,CAR002,2023-11-04,2023-11-06,2,False,False
501,SO0000501,CHI,CAR005,2024-08-15,2024-08-16,1,False,False
502,SO0000502,SEA,CAR001,2021-03-07,2021-03-15,8,False,False
503,SO0000503,ATL,CAR003,2024-09-26,2024-09-29,3,False,False
504,SO0000504,ATL,CAR003,2024-09-07,2024-09-10,3,False,False
505,SO0000505,PHX,CAR001,2025-03-15,2025-03-21,6,False,False
506,SO0000506,PHX,CAR004,2021-01-29,2021-02-04,6,False,False
507,SO0000507,LAX,CAR005,2023-09-27,2023-09-29,2,False,False
508,SO0000508,PHX,CAR004,2025-02-16,2025-02-20,4,False,True
509,SO0000509,PHX,CAR002,2024-08-15,2024-08-22,7,True,False
510,SO0000510,CHI,CAR004,2025-09-07,2025-09-15,8,False,False
511,SO0000511,DEN,CAR001,2022-04-03,2022-04-07,4,False,False
512,SO0000512,DEN,CAR004,2021-08-21,2021-08-28,7,False,False
513,SO0000513,ATL,CAR001,2025-07-29,2025-08-03,5,False,False
514,SO0000514,ATL,CAR003,2025-10-26,2025-10-28,2,False,False
515,SO0000515,DEN,CAR003,2021-12-19,2021-12-23,4,False,False
516,SO0000516,DAL,CAR005,2023-03-30,2023-04-05,6,False,False
517,SO0000517,ATL,CAR004,2023-03-01,2023-03-03,2,False,False
518,SO0000518,DEN,CAR002,2023-08-04,2023-08-09,5,False,False
519,SO0000519,PHX,CAR003,2022-06-23,2022-06-29,6,False,True
520,SO0000520,SEA,CAR004,2021-01-30,2021-02-04,5,False,False
521,SO0000521,MIA,CAR004,2025-07-10,2025-07-16,6,False,False
522,SO0000522,MIA,CAR002,2025-04-02,2025-04-08,6,False,False
523,SO0000523,DAL,CAR002,2023-07-12,2023-07-15,3,False,False
524,SO0000524,PHX,CAR003,2024-04-13,2024-04-21,8,False,False
525,SO0000525,DEN,CAR005,2025-02-10,2025-02-18,8,False,False
526,SO0000526,DAL,CAR002,2025-09-28,2025-10-02,4,False,False
527,SO0000527,DAL,CAR005,2021-02-25,2021-03-03,6,False,False
528,SO0000528,SEA,CAR002,2024-07-06,2024-07-08,2,False,False
529,SO0000529,ATL,CAR002,2023-02-28,2023-03-01,1,False,False
530,SO0000530,DEN,CAR003,2023-07-14,2023-07-20,6,False,True
531,SO0000531,SEA,CAR005,2025-10-26,2025-11-02,7,False,False
532,SO0000532,SEA,CAR002,2021-03-17,2021-03-18,1,False,False
533,SO0000533,PHX,CAR003,2023-03-10,2023-03-11,1,False,False
534,SO0000534,PHX,CAR005,2025-03-19,2025-03-26,7,False,False
535,SO0000535,ATL,CAR001,2024-02-07,2024-02-08,1,False,False
536,SO0000536,ATL,CAR002,2021-04-23,2021-04-28,5,False,False
537,SO0000537,SEA,CAR005,2024-08-19,2024-08-21,2,False,False
538,SO0000538,PHX,CAR004,2023-08-01,2023-08-08,7,False,False
539,SO0000539,LAX,CAR002,2023-07-05,2023-07-08,3,False,False
540,SO0000540,DEN,CAR004,2023-03-09,2023-03-11,2,False,False
541,SO0000541,DEN,CAR005,2025-12-20,2025-12-27,7,False,False
542,SO0000542,LAX,CAR001,2025-05-21,2025-05-22,1,False,False
543,SO0000543,PHX,CAR004,2024-03-10,2024-03-12,2,False,False
544,SO0000544,MIA,CAR004,2024-11-07,2024-11-10,3,False,False
545,SO0000545,DEN,CAR005,2023-12-08,2023-12-12,4,False,False
546,SO0000546,PHX,CAR004,2021-03-09,2021-03-21,12,True,False
547,SO0000547,ATL,CAR003,2023-03-09,2023-03-12,3,False,False
548,SO0000548,MIA,CAR002,2021-03-12,2021-03-19,7,False,False
549,SO0000549,SEA,CAR003,2023-09-15,2023-09-22,7,False,False
550,SO0000550,DAL,CAR004,2025-03-04,2025-03-05,1,False,False
551,SO0000551,ATL,CAR005,2024-08-21,2024-08-28,7,False,True
552,SO0000552,DEN,CAR002,2025-11-10,2025-11-13,3,False,False
553,SO0000553,ATL,CAR005,2023-04-03,2023-04-08,5,False,False
554,SO0000554,MIA,CAR001,2021-08-30,2021-08-31,1,False,False
555,SO0000555,LAX,CAR003,2025-01-03,2025-01-07,4,False,False
556,SO0000556,ATL,CAR002,2021-11-13,2021-11-16,3,False,False
557,SO0000557,SEA,CAR001,2021-04-06,2021-04-07,1,False,False
558,SO0000558,DAL,CAR005,2023-12-30,2024-01-03,4,False,False
559,SO0000559,LAX,CAR002,2023-07-31,2023-08-08,8,False,False
560,SO0000560,CHI,CAR003,2025-12-06,2025-12-12,6,False,False
561,SO0000561,SEA,CAR004,2022-03-11,2022-03-15,4,False,False
562,SO0000562,SEA,CAR004,2022-03-17,2022-03-25,8,False,False
563,SO0000563,CHI,CAR002,2022-08-17,2022-08-21,4,False,False
564,SO0000564,SEA,CAR002,2023-11-20,2023-11-23,3,False,False
565,SO0000565,MIA,CAR003,2023-12-17,2023-12-18,1,False,False
566,SO0000566,PHX,CAR005,2021-09-13,2021-09-15,2,False,False
567,SO0000567,ATL,CAR002,2021-08-22,2021-08-24,2,False,False
568,SO0000568,LAX,CAR005,2023-07-23,2023-07-31,8,False,False
569,SO0000569,LAX,CAR002,2022-05-01,2022-05-04,3,False,False
570,SO0000570,LAX,CAR003,2023-08-11,2023-08-13,2,False,False
571,SO0000571,PHX,CAR005,2025-10-07,2025-10-10,3,False,False
572,SO0000572,DAL,CAR005,2023-08-30,2023-09-07,8,False,False
573,SO0000573,ATL,CAR001,2024-07-26,2024-08-02,7,False,False
574,SO0000574,DEN,CAR001,2023-09-20,2023-09-26,6,False,False
575,SO0000575,DEN,CAR001,2022-08-15,2022-08-23,8,False,False
576,SO0000576,ATL,CAR002,2021-07-19,2021-07-21,2,False,False
577,SO0000577,ATL,CAR002,2025-10-15,2025-10-22,7,False,False
578,SO0000578,DEN,CAR005,2023-01-07,2023-01-17,10,False,True
579,SO0000579,SEA,CAR003,2025-08-02,2025-08-05,3,False,True
580,SO0000580,DAL,CAR005,2021-04-20,2021-04-25,5,False,False
581,SO0000581,ATL,CAR002,2023-06-19,2023-06-26,7,False,False
582,SO0000582,DAL,CAR003,2025-11-16,2025-11-22,6,False,False
583,SO0000583,LAX,CAR005,2021-08-15,2021-08-17,2,False,False
584,SO0000584,PHX,CAR005,2022-02-05,2022-02-10,5,False,False
585,SO0000585,LAX,CAR004,2024-09-20,2024-09-25,5,False,False
586,SO0000586,MIA,CAR004,2022-09-10,2022-09-11,1,False,False
587,SO0000587,DAL,CAR001,2024-09-21,2024-09-22,1,False,False
588,SO0000588,DAL,CAR005,2023-06-08,2023-06-09,1,False,False
589,SO0000589,DAL,CAR003,2025-08-01,2025-08-04,3,False,False
590,SO0000590,SEA,CAR004,2021-06-07,2021-06-14,7,False,True
591,SO0000591,PHX,CAR004,2021-11-05,2021-11-10,5,False,False
592,SO0000592,SEA,CAR005,2021-09-29,2021-10-07,8,False,False
593,SO0000593,DAL,CAR002,2024-04-11,2024-04-19,8,False,False
594,SO0000594,PHX,CAR001,2025-01-12,2025-01-17,5,False,False
595,SO0000595,CHI,CAR001,2021-05-17,2021-05-18,1,False,False
596,SO0000596,MIA,CAR005,2022-02-20,2022-02-22,2,False,False
597,SO0000597,PHX,CAR001,2022-10-07,2022-10-08,1,False,False
598,SO0000598,SEA,CAR005,2024-09-13,2024-09-14,1,False,False
599,SO0000599,CHI,CAR004,2024-05-04,2024-05-05,1,False,False
600,SO0000600,ATL,CAR001,2024-12-30,2025-01-04,5,False,True
601,SO0000601,DAL,CAR002,2025-03-23,2025-03-31,8,False,False
602,SO0000602,DEN,CAR001,2021-01-08,2021-01-09,1,False,False
603,SO0000603,PHX,CAR003,2023-08-29,2023-08-31,2,False,False
604,SO0000604,MIA,CAR004,2022-07-27,2022-08-02,6,False,False
605,SO0000605,ATL,CAR001,2023-01-14,2023-01-21,7,False,False
606,SO0000606,PHX,CAR001,2024-04-30,2024-05-07,7,False,False
607,SO0000607,DAL,CAR004,2025-12-07,2025-12-10,3,False,False
608,SO0000608,DEN,CAR004,2024-04-24,2024-04-29,5,False,False
609,SO0000609,MIA,CAR004,2021-06-15,2021-06-21,6,False,False
610,SO0000610,MIA,CAR001,2021-09-27,2021-10-03,6,False,False
611,SO0000611,DAL,CAR004,2025-05-06,2025-05-07,1,False,False
612,SO0000612,SEA,CAR004,2024-02-23,2024-02-28,5,False,False
613,SO0000613,MIA,CAR002,2025-08-25,2025-08-26,1,False,False
614,SO0000614,LAX,CAR005,2025-05-26,2025-05-31,5,False,False
615,SO0000615,SEA,CAR003,2024-06-01,2024-06-08,7,False,False
616,SO0000616,SEA,CAR003,2023-08-13,2023-08-21,8,False,False
617,SO0000617,DAL,CAR003,2023-02-15,2023-02-23,8,False,False
618,SO0000618,DEN,CAR004,2023-05-09,2023-05-11,2,False,False
619,SO0000619,CHI,CAR001,2023-05-20,2023-05-23,3,False,False
620,SO0000620,SEA,CAR003,2023-07-04,2023-07-09,5,False,False
621,SO0000621,LAX,CAR004,2023-07-29,2023-08-03,5,False,False
622,SO0000622,MIA,CAR003,2021-11-08,2021-11-15,7,False,False
623,SO0000623,SEA,CAR005,2023-04-12,2023-04-17,5,False,False
624,SO0000624,LAX,CAR005,2022-01-13,2022-01-14,1,False,False
625,SO0000625,MIA,CAR004,2024-05-29,2024-06-01,3,False,False
626,SO0000626,MIA,CAR005,2025-10-27,2025-10-28,1,False,False
627,SO0000627,DEN,CAR004,2021-11-02,2021-11-06,4,False,False
628,SO0000628,DAL,CAR004,2021-08-02,2021-08-11,9,True,False
629,SO0000629,LAX,CAR001,2022-04-15,2022-04-18,3,False,False
630,SO0000630,SEA,CAR005,2024-03-17,2024-03-21,4,False,False
631,SO0000631,CHI,CAR001,2024-01-13,2024-01-15,2,False,False
632,SO0000632,SEA,CAR003,2025-04-13,2025-04-19,6,False,False
633,SO0000633,CHI,CAR004,2021-12-26,2021-12-31,5,False,False
634,SO0000634,CHI,CAR005,2024-03-01,2024-03-05,4,False,False
635,SO0000635,DEN,CAR001,2021-04-07,2021-04-09,2,False,False
636,SO0000636,SEA,CAR004,2025-06-29,2025-07-06,7,False,False
637,SO0000637,ATL,CAR001,2025-12-28,2026-01-05,8,False,False
638,SO0000638,DAL,CAR005,2022-07-11,2022-07-13,2,False,False
639,SO0000639,DAL,CAR005,2024-09-25,2024-10-03,8,False,False
640,SO0000640,ATL,CAR005,2025-12-07,2025-12-09,2,False,False
641,SO0000641,SEA,CAR003,2022-10-24,2022-10-28,4,False,False
642,SO0000642,PHX,CAR004,2021-11-29,2021-12-01,2,False,False
643,SO0000643,PHX,CAR003,2023-01-21,2023-01-22,1,False,False
644,SO0000644,MIA,CAR001,2025-02-16,2025-02-24,8,False,False
645,SO0000645,PHX,CAR001,2025-11-28,2025-11-29,1,False,False
646,SO0000646,ATL,CAR001,2021-11-27,2021-12-05,8,False,True
647,SO0000647,CHI,CAR001,2024-12-22,2024-12-27,5,False,False
648,SO0000648,MIA,CAR003,2022-02-16,2022-02-24,8,False,False
649,SO0000649,DEN,CAR003,2024-04-08,2024-04-10,2,False,False
650,SO0000650,DEN,CAR004,2023-12-10,2023-12-16,6,False,False
651,SO0000651,SEA,CAR001,2025-06-02,2025-06-05,3,False,False
652,SO0000652,ATL,CAR004,2022-05-29,2022-06-03,5,False,False
653,SO0000653,PHX,CAR005,2025-01-15,2025-01-24,9,False,True
654,SO0000654,DEN,CAR001,2024-11-01,2024-11-03,2,False,False
655,SO0000655,LAX,CAR003,2021-07-08,2021-07-11,3,False,False
656,SO0000656,MIA,CAR003,2024-05-17,2024-05-23,6,False,False
657,SO0000657,DAL,CAR004,2024-07-14,2024-07-19,5,False,False
658,SO0000658,CHI,CAR004,2024-10-24,2024-10-31,7,False,False
659,SO0000659,CHI,CAR005,2021-11-11,2021-11-19,8,False,False
660,SO0000660,CHI,CAR002,2021-07-07,2021-07-13,6,False,False
661,SO0000661,CHI,CAR002,2023-12-13,2023-12-23,10,False,True
662,SO0000662,MIA,CAR003,2023-05-29,2023-06-05,7,False,False
663,SO0000663,MIA,CAR005,2022-07-04,2022-07-05,1,False,False
664,SO0000664,ATL,CAR003,2022-06-14,2022-06-17,3,False,False
665,SO0000665,DEN,CAR004,2021-07-12,2021-07-22,10,False,True
666,SO0000666,PHX,CAR001,2021-02-05,2021-02-11,6,False,True
667,SO0000667,ATL,CAR001,2025-11-19,2025-11-23,4,False,False
668,SO0000668,MIA,CAR001,2025-11-09,2025-11-19,10,False,True
669,SO0000669,ATL,CAR004,2025-01-24,2025-01-27,3,False,True
670,SO0000670,DEN,CAR003,2025-12-19,2025-12-20,1,False,False
671,SO0000671,ATL,CAR002,2022-09-04,2022-09-11,7,False,False
672,SO0000672,PHX,CAR002,2024-08-05,2024-08-10,5,False,False
673,SO0000673,DAL,CAR002,2021-06-30,2021-07-05,5,False,True
674,SO0000674,DAL,CAR002,2022-03-13,2022-03-19,6,False,False
675,SO0000675,ATL,CAR001,2022-02-26,2022-03-03,5,False,False
676,SO0000676,PHX,CAR002,2022-03-20,2022-03-28,8,False,False
677,SO0000677,CHI,CAR002,2022-04-13,2022-04-17,4,False,False
678,SO0000678,LAX,CAR005,2024-05-07,2024-05-11,4,False,False
679,SO0000679,ATL,CAR002,2022-10-20,2022-10-28,8,False,False
680,SO0000680,DAL,CAR004,2025-06-27,2025-07-04,7,False,False
681,SO0000681,LAX,CAR003,2022-07-20,2022-07-28,8,False,False
682,SO0000682,SEA,CAR005,2023-09-01,2023-09-09,8,False,False
683,SO0000683,CHI,CAR002,2024-12-10,2024-12-12,2,False,False
684,SO0000684,SEA,CAR002,2021-02-08,2021-02-10,2,False,False
685,SO0000685,LAX,CAR005,2021-10-17,2021-10-21,4,False,False
686,SO0000686,MIA,CAR003,2024-08-15,2024-08-17,2,False,False
687,SO0000687,ATL,CAR004,2024-01-07,2024-01-08,1,False,False
688,SO0000688,DAL,CAR004,2022-08-19,2022-08-24,5,False,False
689,SO0000689,DAL,CAR005,2022-06-23,2022-06-28,5,False,False
690,SO0000690,ATL,CAR004,2024-07-03,2024-07-06,3,False,False
691,SO0000691,LAX,CAR003,2021-05-14,2021-05-16,2,False,False
692,SO0000692,LAX,CAR005,2025-09-19,2025-09-23,4,False,False
693,SO0000693,PHX,CAR001,2024-08-21,2024-08-28,7,False,False
694,SO0000694,MIA,CAR005,2021-03-27,2021-03-29,2,False,False
695,SO0000695,LAX,CAR001,2022-01-07,2022-01-15,8,False,False
696,SO0000696,DAL,CAR003,2024-01-19,2024-01-26,7,False,False
697,SO0000697,SEA,CAR002,2021-01-16,2021-01-22,6,False,False
698,SO0000698,CHI,CAR005,2021-08-19,2021-08-26,7,False,False
699,SO0000699,SEA,CAR004,2025-08-25,2025-08-30,5,False,False
700,SO0000700,ATL,CAR001,2021-12-19,2021-12-24,5,False,False
701,SO0000701,PHX,CAR004,2022-08-01,2022-08-08,7,False,False
702,SO0000702,DAL,CAR003,2022-12-01,2022-12-04,3,False,False
703,SO0000703,ATL,CAR001,2023-06-18,2023-06-23,5,False,True
704,SO0000704,ATL,CAR002,2021-05-25,2021-05-31,6,False,False
705,SO0000705,LAX,CAR002,2024-03-31,2024-04-02,2,False,False
706,SO0000706,LAX,CAR003,2025-02-18,2025-02-24,6,False,False
707,SO0000707,CHI,CAR002,2025-04-13,2025-04-19,6,False,False
708,SO0000708,CHI,CAR001,2022-01-11,2022-01-12,1,False,False
709,SO0000709,PHX,CAR002,2025-12-24,2025-12-30,6,True,False
710,SO0000710,MIA,CAR005,2021-02-12,2021-02-13,1,False,False
711,SO0000711,ATL,CAR001,2021-10-25,2021-10-28,3,False,False
712,SO0000712,DAL,CAR002,2025-07-13,2025-07-16,3,False,False
713,SO0000713,ATL,CAR005,2024-12-12,2024-12-16,4,False,False
714,SO0000714,LAX,CAR001,2025-01-22,2025-01-30,8,False,False
715,SO0000715,DEN,CAR001,2023-10-26,2023-11-02,7,False,False
716,SO0000716,MIA,CAR002,2024-10-19,2024-10-25,6,False,False
717,SO0000717,LAX,CAR002,2022-11-14,2022-11-21,7,False,False
718,SO0000718,MIA,CAR004,2021-11-24,2021-11-26,2,False,False
719,SO0000719,PHX,CAR005,2023-05-24,2023-05-30,6,False,False
720,SO0000720,LAX,CAR002,2021-09-06,2021-09-08,2,False,False
721,SO0000721,PHX,CAR001,2024-12-13,2024-12-19,6,False,False
722,SO0000722,CHI,CAR001,2024-03-06,2024-03-14,8,False,False
723,SO0000723,PHX,CAR003,2021-05-24,2021-05-29,5,False,False
724,SO0000724,CHI,CAR004,2021-03-20,2021-03-23,3,False,False
725,SO0000725,ATL,CAR003,2021-03-26,2021-03-31,5,False,False
726,SO0000726,SEA,CAR005,2024-06-15,2024-06-18,3,False,False
727,SO0000727,CHI,CAR001,2021-09-04,2021-09-05,1,False,False
728,SO0000728,DAL,CAR002,2024-11-13,2024-11-20,7,False,False
729,SO0000729,SEA,CAR002,2024-12-06,2024-12-08,2,False,False
730,SO0000730,DEN,CAR005,2024-10-01,2024-10-05,4,False,False
731,SO0000731,DAL,CAR001,2025-08-21,2025-08-26,5,False,False
732,SO0000732,PHX,CAR003,2025-05-15,2025-05-26,11,True,False
733,SO0000733,ATL,CAR001,2021-03-30,2021-04-05,6,False,False
734,SO0000734,SEA,CAR001,2025-12-28,2025-12-31,3,False,False
735,SO0000735,MIA,CAR002,2021-07-31,2021-08-05,5,False,False
736,SO0000736,LAX,CAR003,2022-07-01,2022-07-06,5,False,True
737,SO0000737,ATL,CAR002,2022-03-28,2022-04-03,6,False,False
738,SO0000738,LAX,CAR005,2021-01-07,2021-01-09,2,False,False
739,SO0000739,DEN,CAR002,2022-05-15,2022-05-23,8,False,False
