CalendarDate,DateKey,Year,Quarter,Month,MonthName,Week,Day,DayName,Weekend
2025-12-04,20251204,2025,4,12,December,49,4,Thursday,False
2025-12-05,20251205,2025,4,12,December,49,5,Friday,False
2025-12-06,20251206,2025,4,12,December,49,6,Saturday,True
2025-12-07,20251207,2025,4,12,December,49,7,Sunday,True
2025-12-08,20251208,2025,4,12,December,50,8,Monday,False
2025-12-09,20251209,2025,4,12,December,50,9,Tuesday,False
2025-12-10,20251210,2025,4,12,December,50,10,Wednesday,False
2025-12-11,20251211,2025,4,12,December,50,11,Thursday,False
2025-12-12,20251212,2025,4,12,December,50,12,Friday,False
2025-12-13,20251213,2025,4,12,December,50,13,Saturday,True
2025-12-14,20251214,2025,4,12,December,50,14,Sunday,True
2025-12-15,20251215,2025,4,12,December,51,15,Monday,False
2025-12-16,20251216,2025,4,12,December,51,16,Tuesday,False
2025-12-17,20251217,2025,4,12,December,51,17,Wednesday,False
2025-12-18,20251218,2025,4,12,December,51,18,Thursday,False
2025-12-19,20251219,2025,4,12,December,51,19,Friday,False
2025-12-20,20251220,2025,4,12,December,51,20,Saturday,True
2025-12-21,20251221,2025,4,12,December,51,21,Sunday,True
2025-12-22,20251222,2025,4,12,December,52,22,Monday,False
2025-12-23,20251223,2025,4,12,December,52,23,Tuesday,False
2025-12-24,20251224,2025,4,12,December,52,24,Wednesday,False
2025-12-25,20251225,2025,4,12,December,52,25,Thursday,False
2025-12-26,20251226,2025,4,12,December,52,26,Friday,False
2025-12-27,20251227,2025,4,12,December,52,27,Saturday,True
2025-12-28,20251228,2025,4,12,December,52,28,Sunday,True
2025-12-29,20251229,2025,4,12,December,1,29,Monday,False
2025-12-30,20251230,2025,4,12,December,1,30,Tuesday,False
2025-12-31,20251231,2025,4,12,December,1,31,Wednesday,False
