ReturnID,OrderNumber,ShipmentID,ProductCode,ReturnDate,QuantityReturned,Reason
416,SO0002923,2923,HVA-0013,2023-01-01,1,Damaged
417,SO0002926,2926,PWR-0012,2021-09-06,5,Damaged
418,SO0002928,2928,HVA-0001,2022-09-23,9,Damaged
419,SO0002929,2929,PWR-0014,2022-05-30,5,Shipping Damage
420,SO0002936,2936,PWR-0006,2023-10-05,11,Wrong Item
421,SO0002937,2937,PWR-0004,2024-05-26,1,Defective
422,SO0002940,2940,FAS-0007,2025-11-12,12,Wrong Item
423,SO0002944,2944,HVA-0019,2023-05-06,1,Wrong Item
424,SO0002960,2960,PWR-0007,2024-02-03,1,Shipping Damage
425,SO0002970,2970,ELE-0017,2024-01-22,3,Defective
426,SO0002979,2979,ELE-0014,2023-03-24,1,Defective
427,SO0002979,2979,SAF-0011,2023-03-10,5,Damaged
428,SO0002988,2988,ELE-0016,2021-12-31,8,Damaged
429,SO0002991,2991,FAS-0015,2025-10-07,2,Defective
430,SO0002996,2996,HVA-0010,2023-05-24,1,Defective
431,SO0002998,2998,ELE-0008,2024-05-31,11,Damaged
432,SO0003013,3013,ELE-0006,2021-11-23,1,Wrong Item
433,SO0003020,3020,ELE-0008,2022-07-26,1,Customer Changed Mind
434,SO0003030,3030,ELE-0009,2023-01-11,1,Customer Changed Mind
435,SO0003034,3034,HVA-0005,2025-09-22,16,Customer Changed Mind
436,SO0003040,3040,ELE-0003,2021-11-29,1,Defective
437,SO0003060,3060,FAS-0008,2022-09-03,12,Shipping Damage
438,SO0003064,3064,HVA-0021,2024-01-12,8,Damaged
439,SO0003066,3066,SAF-0004,2023-12-12,5,Wrong Item
440,SO0003068,3068,SAF-0013,2022-09-07,9,Customer Changed Mind
441,SO0003090,3090,ELE-0017,2022-02-15,3,Shipping Damage
442,SO0003090,3090,ELE-0006,2022-02-15,5,Shipping Damage
443,SO0003094,3094,ELE-0009,2023-08-11,11,Damaged
444,SO0003098,3098,PWR-0008,2022-03-16,12,Shipping Damage
445,SO0003114,3114,HVA-0019,2021-11-09,11,Defective
446,SO0003122,3122,HVA-0010,2022-09-08,2,Shipping Damage
447,SO0003136,3136,HVA-0024,2023-10-28,5,Wrong Item
448,SO0003146,3146,PWR-0010,2021-04-10,8,Customer Changed Mind
449,SO0003151,3151,PWR-0001,2021-11-17,12,Damaged
450,SO0003154,3154,PWR-0009,2024-08-22,6,Shipping Damage
451,SO0003159,3159,HVA-0016,2023-06-07,1,Damaged
452,SO0003159,3159,FAS-0001,2023-06-07,14,Damaged
453,SO0003173,3173,HVA-0004,2024-04-12,3,Customer Changed Mind
454,SO0003176,3176,HVA-0006,2022-12-08,7,Wrong Item
455,SO0003177,3177,ELE-0023,2024-12-26,2,Defective
456,SO0003180,3180,HVA-0028,2021-01-29,5,Shipping Damage
457,SO0003204,3204,SAF-0009,2022-03-29,10,Defective
458,SO0003205,3205,HVA-0020,2022-07-29,5,Shipping Damage
459,SO0003215,3215,PWR-0001,2024-12-31,1,Shipping Damage
460,SO0003219,3219,HVA-0013,2021-11-25,16,Defective
461,SO0003226,3226,HVA-0011,2023-12-12,2,Damaged
462,SO0003242,3242,ELE-0023,2025-11-21,4,Customer Changed Mind
463,SO0003244,3244,FAS-0005,2022-12-16,1,Wrong Item
464,SO0003247,3247,PWR-0008,2021-12-16,2,Shipping Damage
465,SO0003253,3253,SAF-0005,2022-02-01,5,Damaged
466,SO0003255,3255,HVA-0026,2024-05-01,13,Shipping Damage
467,SO0003267,3267,PWR-0006,2023-08-06,3,Defective
468,SO0003270,3270,FAS-0014,2021-04-22,3,Shipping Damage
469,SO0003271,3271,SAF-0001,2023-12-12,4,Shipping Damage
470,SO0003275,3275,HVA-0005,2024-07-26,3,Wrong Item
471,SO0003275,3275,FAS-0005,2024-07-21,13,Wrong Item
472,SO0003276,3276,SAF-0008,2021-06-02,15,Wrong Item
473,SO0003277,3277,HVA-0021,2022-04-25,1,Damaged
474,SO0003286,3286,FAS-0008,2023-02-10,2,Customer Changed Mind
475,SO0003294,3294,SAF-0017,2024-04-30,9,Damaged
476,SO0003299,3299,HVA-0005,2025-05-03,2,Shipping Damage
477,SO0003312,3312,PWR-0010,2025-12-29,3,Defective
478,SO0003320,3320,HVA-0020,2021-09-10,1,Defective
479,SO0003326,3326,SAF-0005,2023-09-17,11,Defective
480,SO0003326,3326,SAF-0017,2023-08-22,2,Wrong Item
481,SO0003331,3331,PWR-0012,2021-05-06,1,Defective
482,SO0003335,3335,ELE-0018,2024-07-29,2,Customer Changed Mind
483,SO0003343,3343,SAF-0006,2022-05-10,4,Defective
484,SO0003349,3349,SAF-0012,2022-12-01,10,Damaged
485,SO0003353,3353,HVA-0015,2022-06-20,3,Damaged
486,SO0003355,3355,HVA-0013,2023-05-22,1,Damaged
487,SO0003378,3378,HVA-0027,2025-12-14,11,Wrong Item
488,SO0003381,3381,PWR-0001,2023-06-13,12,Defective
489,SO0003382,3382,ELE-0022,2022-12-22,1,Shipping Damage
490,SO0003395,3395,HVA-0001,2026-01-27,1,Customer Changed Mind
491,SO0003411,3411,HVA-0012,2024-09-25,2,Defective
492,SO0003416,3416,SAF-0002,2024-08-09,10,Damaged
493,SO0003418,3418,ELE-0002,2024-03-05,1,Defective
494,SO0003419,3419,SAF-0012,2024-05-14,8,Shipping Damage
495,SO0003434,3434,FAS-0012,2022-03-13,1,Defective
496,SO0003449,3449,PWR-0005,2025-06-14,19,Customer Changed Mind
497,SO0003451,3451,PWR-0009,2021-03-20,1,Shipping Damage
498,SO0003456,3456,FAS-0012,2023-02-21,8,Shipping Damage
499,SO0003461,3461,SAF-0010,2021-12-22,8,Wrong Item
500,SO0003463,3463,HVA-0010,2024-05-20,2,Defective
501,SO0003464,3464,PWR-0007,2022-11-17,5,Shipping Damage
502,SO0003468,3468,ELE-0007,2025-04-13,7,Defective
503,SO0003470,3470,FAS-0010,2023-04-17,2,Customer Changed Mind
504,SO0003472,3472,HVA-0005,2023-05-01,10,Shipping Damage
505,SO0003474,3474,FAS-0008,2023-05-27,10,Wrong Item
506,SO0003477,3477,PWR-0010,2023-10-23,1,Damaged
507,SO0003479,3479,HVA-0010,2024-12-19,3,Shipping Damage
508,SO0003483,3483,FAS-0003,2023-08-26,2,Defective
509,SO0003484,3484,SAF-0004,2022-12-29,3,Wrong Item
510,SO0003489,3489,SAF-0015,2022-04-30,5,Wrong Item
511,SO0003497,3497,ELE-0019,2021-06-23,9,Defective
512,SO0003497,3497,FAS-0006,2021-06-07,7,Defective
513,SO0003503,3503,ELE-0022,2025-10-05,11,Wrong Item
514,SO0003504,3504,FAS-0014,2021-06-18,4,Customer Changed Mind
515,SO0003524,3524,FAS-0003,2021-12-30,5,Damaged
516,SO0003527,3527,HVA-0004,2025-02-27,3,Wrong Item
517,SO0003547,3547,ELE-0017,2024-03-21,1,Damaged
518,SO0003548,3548,PWR-0003,2021-10-14,4,Damaged
519,SO0003556,3556,ELE-0008,2025-04-16,4,Shipping Damage
520,SO0003564,3564,HVA-0015,2024-02-10,2,Shipping Damage
521,SO0003566,3566,FAS-0017,2021-04-26,3,Customer Changed Mind
522,SO0003568,3568,SAF-0017,2024-02-22,3,Damaged
523,SO0003581,3581,PWR-0005,2025-01-31,1,Damaged
524,SO0003592,3592,SAF-0016,2022-02-15,5,Damaged
525,SO0003600,3600,HVA-0013,2021-06-03,5,Defective
526,SO0003603,3603,FAS-0011,2024-08-09,14,Customer Changed Mind
527,SO0003604,3604,SAF-0016,2022-05-25,2,Defective
528,SO0003612,3612,ELE-0013,2024-05-04,4,Wrong Item
529,SO0003613,3613,FAS-0003,2021-05-28,1,Wrong Item
530,SO0003615,3615,HVA-0014,2022-06-25,7,Shipping Damage
531,SO0003622,3622,HVA-0014,2024-08-18,3,Customer Changed Mind
532,SO0003630,3630,HVA-0027,2021-08-15,15,Customer Changed Mind
533,SO0003631,3631,HVA-0016,2024-01-24,7,Damaged
534,SO0003633,3633,SAF-0010,2022-11-07,7,Defective
535,SO0003635,3635,SAF-0016,2022-05-15,11,Damaged
536,SO0003637,3637,SAF-0006,2022-11-20,2,Defective
537,SO0003653,3653,HVA-0012,2021-08-12,1,Customer Changed Mind
538,SO0003653,3653,HVA-0025,2021-07-18,9,Shipping Damage
539,SO0003653,3653,SAF-0001,2021-07-22,4,Defective
540,SO0003662,3662,FAS-0018,2022-03-15,7,Defective
541,SO0003669,3669,FAS-0016,2022-04-13,1,Defective
542,SO0003676,3676,FAS-0005,2022-10-10,6,Wrong Item
543,SO0003688,3688,HVA-0014,2026-01-20,5,Customer Changed Mind
544,SO0003718,3718,HVA-0026,2023-04-12,7,Wrong Item
545,SO0003727,3727,ELE-0008,2021-04-12,7,Defective
546,SO0003736,3736,HVA-0024,2022-08-10,3,Damaged
547,SO0003752,3752,SAF-0003,2024-06-22,5,Customer Changed Mind
548,SO0003766,3766,HVA-0017,2021-07-29,16,Wrong Item
549,SO0003768,3768,ELE-0014,2025-05-12,7,Wrong Item
550,SO0003775,3775,PWR-0013,2023-01-05,4,Shipping Damage
551,SO0003783,3783,HVA-0006,2025-05-17,8,Defective
552,SO0003786,3786,ELE-0015,2021-08-26,5,Shipping Damage
553,SO0003787,3787,HVA-0015,2021-04-28,5,Wrong Item
554,SO0003789,3789,PWR-0013,2025-11-14,11,Defective
555,SO0003814,3814,PWR-0004,2021-09-15,9,Wrong Item
556,SO0003826,3826,ELE-0011,2024-01-13,1,Customer Changed Mind
557,SO0003838,3838,FAS-0011,2023-03-28,1,Customer Changed Mind
558,SO0003839,3839,HVA-0015,2024-05-29,5,Customer Changed Mind
559,SO0003843,3843,FAS-0012,2023-08-13,18,Shipping Damage
560,SO0003860,3860,PWR-0004,2022-12-14,1,Shipping Damage
561,SO0003867,3867,FAS-0017,2022-08-21,4,Damaged
562,SO0003872,3872,HVA-0025,2021-12-28,4,Defective
563,SO0003877,3877,FAS-0004,2025-12-28,7,Wrong Item
564,SO0003883,3883,ELE-0005,2025-01-25,2,Customer Changed Mind
565,SO0003883,3883,ELE-0017,2025-01-06,12,Customer Changed Mind
566,SO0003886,3886,HVA-0011,2024-09-08,12,Shipping Damage
567,SO0003905,3905,PWR-0006,2021-08-06,5,Customer Changed Mind
568,SO0003905,3905,HVA-0010,2021-07-22,1,Defective
569,SO0003908,3908,SAF-0002,2026-01-03,4,Damaged
570,SO0003910,3910,ELE-0010,2022-09-24,1,Shipping Damage
571,SO0003918,3918,HVA-0015,2021-08-17,1,Damaged
572,SO0003930,3930,HVA-0020,2025-11-06,10,Wrong Item
573,SO0003930,3930,ELE-0022,2025-10-30,5,Damaged
574,SO0003931,3931,HVA-0020,2023-10-30,1,Customer Changed Mind
575,SO0003936,3936,FAS-0016,2025-03-30,3,Defective
576,SO0003936,3936,ELE-0017,2025-03-29,3,Customer Changed Mind
577,SO0003938,3938,PWR-0009,2023-07-09,4,Damaged
578,SO0003939,3939,SAF-0014,2024-06-14,17,Customer Changed Mind
579,SO0003944,3944,ELE-0013,2021-01-21,10,Wrong Item
580,SO0003975,3975,FAS-0006,2025-06-02,10,Shipping Damage
581,SO0003978,3978,FAS-0007,2025-05-19,14,Customer Changed Mind
582,SO0003985,3985,PWR-0004,2023-02-02,1,Damaged
583,SO0003989,3989,ELE-0001,2022-04-04,1,Defective
584,SO0003993,3993,ELE-0012,2023-10-29,9,Customer Changed Mind
585,SO0004003,4003,HVA-0019,2023-06-21,12,Shipping Damage
586,SO0004007,4007,HVA-0014,2022-04-17,4,Customer Changed Mind
587,SO0004020,4020,HVA-0022,2025-01-22,11,Damaged
588,SO0004024,4024,SAF-0012,2023-04-21,11,Damaged
589,SO0004032,4032,SAF-0016,2024-01-19,17,Wrong Item
590,SO0004052,4052,HVA-0024,2023-06-25,9,Wrong Item
591,SO0004052,4052,FAS-0007,2023-07-03,5,Shipping Damage
592,SO0004062,4062,ELE-0022,2025-02-14,4,Defective
593,SO0004068,4068,HVA-0002,2025-02-06,4,Customer Changed Mind
594,SO0004068,4068,ELE-0020,2025-01-14,14,Wrong Item
595,SO0004071,4071,FAS-0008,2025-04-11,3,Customer Changed Mind
596,SO0004075,4075,HVA-0010,2023-03-03,4,Damaged
597,SO0004077,4077,ELE-0008,2025-11-16,6,Damaged
598,SO0004080,4080,HVA-0020,2025-07-08,4,Damaged
599,SO0004088,4088,FAS-0015,2025-12-21,7,Damaged
600,SO0004089,4089,SAF-0004,2022-12-17,16,Damaged
601,SO0004092,4092,SAF-0015,2023-08-13,9,Customer Changed Mind
602,SO0004098,4098,ELE-0013,2021-03-16,3,Shipping Damage
603,SO0004104,4104,ELE-0004,2025-09-20,10,Wrong Item
604,SO0004107,4107,HVA-0005,2023-12-11,9,Shipping Damage
605,SO0004111,4111,FAS-0018,2022-05-28,2,Damaged
606,SO0004112,4112,FAS-0012,2023-09-21,2,Defective
607,SO0004131,4131,SAF-0007,2024-09-22,8,Shipping Damage
608,SO0004133,4133,SAF-0008,2022-01-14,5,Customer Changed Mind
609,SO0004144,4144,HVA-0020,2023-07-10,1,Customer Changed Mind
610,SO0004145,4145,SAF-0013,2024-05-26,4,Customer Changed Mind
611,SO0004157,4157,SAF-0017,2022-02-27,2,Shipping Damage
612,SO0004164,4164,ELE-0007,2025-09-11,11,Customer Changed Mind
613,SO0004166,4166,HVA-0015,2021-08-25,1,Defective
614,SO0004167,4167,HVA-0007,2022-05-14,11,Customer Changed Mind
615,SO0004179,4179,SAF-0016,2021-04-13,3,Defective
616,SO0004180,4180,HVA-0012,2024-12-26,11,Damaged
617,SO0004187,4187,FAS-0017,2022-04-19,11,Wrong Item
618,SO0004210,4210,FAS-0001,2024-08-06,5,Wrong Item
619,SO0004211,4211,FAS-0002,2024-05-01,2,Shipping Damage
620,SO0004212,4212,PWR-0014,2023-02-01,5,Customer Changed Mind
621,SO0004218,4218,PWR-0008,2021-07-18,1,Customer Changed Mind
622,SO0004223,4223,PWR-0004,2021-06-30,3,Damaged
623,SO0004227,4227,HVA-0024,2021-02-26,6,Shipping Damage
624,SO0004231,4231,PWR-0011,2024-08-27,8,Defective
625,SO0004231,4231,ELE-0012,2024-09-07,1,Wrong Item
626,SO0004235,4235,SAF-0005,2023-02-08,7,Wrong Item
627,SO0004238,4238,PWR-0006,2025-03-22,4,Defective
628,SO0004238,4238,SAF-0004,2025-04-10,15,Defective
629,SO0004245,4245,FAS-0008,2021-04-20,3,Damaged
630,SO0004254,4254,SAF-0004,2026-01-15,1,Shipping Damage
631,SO0004266,4266,SAF-0004,2025-06-25,14,Wrong Item
632,SO0004266,4266,PWR-0012,2025-06-22,3,Customer Changed Mind
633,SO0004268,4268,HVA-0007,2023-10-06,5,Shipping Damage
634,SO0004271,4271,HVA-0003,2023-04-09,8,Customer Changed Mind
635,SO0004274,4274,HVA-0013,2025-07-10,2,Wrong Item
636,SO0004276,4276,ELE-0009,2022-01-24,4,Shipping Damage
637,SO0004281,4281,SAF-0001,2022-08-22,3,Damaged
638,SO0004290,4290,PWR-0013,2021-08-25,2,Damaged
639,SO0004296,4296,FAS-0007,2025-10-05,5,Damaged
640,SO0004298,4298,HVA-0004,2023-04-03,5,Wrong Item
641,SO0004308,4308,ELE-0014,2023-08-11,4,Defective
642,SO0004308,4308,ELE-0022,2023-08-10,16,Wrong Item
643,SO0004312,4312,SAF-0008,2022-07-23,12,Customer Changed Mind
644,SO0004312,4312,HVA-0024,2022-07-10,1,Shipping Damage
645,SO0004312,4312,SAF-0005,2022-07-14,9,Damaged
646,SO0004314,4314,ELE-0014,2023-05-02,12,Defective
647,SO0004317,4317,PWR-0011,2023-11-18,11,Defective
648,SO0004323,4323,SAF-0004,2021-02-18,10,Defective
649,SO0004325,4325,FAS-0002,2025-06-06,1,Defective
650,SO0004344,4344,HVA-0019,2021-08-08,11,Wrong Item
651,SO0004345,4345,FAS-0013,2024-05-03,1,Defective
652,SO0004345,4345,HVA-0021,2024-05-10,9,Defective
653,SO0004348,4348,ELE-0010,2024-12-14,1,Damaged
654,SO0004350,4350,HVA-0002,2021-04-20,3,Damaged
655,SO0004365,4365,FAS-0001,2025-08-29,8,Wrong Item
656,SO0004378,4378,HVA-0010,2023-07-31,8,Damaged
657,SO0004379,4379,SAF-0005,2024-04-08,1,Defective
658,SO0004382,4382,ELE-0006,2025-08-04,6,Customer Changed Mind
659,SO0004404,4404,FAS-0010,2023-01-31,1,Damaged
660,SO0004409,4409,HVA-0008,2024-11-02,8,Shipping Damage
661,SO0004409,4409,SAF-0001,2024-11-19,2,Defective
662,SO0004413,4413,ELE-0004,2023-12-30,7,Customer Changed Mind
663,SO0004418,4418,SAF-0003,2022-02-26,4,Customer Changed Mind
664,SO0004424,4424,HVA-0004,2023-04-23,5,Wrong Item
665,SO0004431,4431,ELE-0005,2025-08-13,13,Shipping Damage
666,SO0004446,4446,FAS-0002,2024-02-10,3,Damaged
667,SO0004453,4453,ELE-0014,2023-02-15,3,Defective
668,SO0004455,4455,FAS-0013,2021-11-08,4,Wrong Item
669,SO0004464,4464,SAF-0008,2022-02-22,6,Shipping Damage
670,SO0004467,4467,HVA-0021,2023-02-07,20,Defective
671,SO0004472,4472,HVA-0004,2022-11-21,1,Wrong Item
672,SO0004476,4476,SAF-0013,2022-10-14,5,Wrong Item
673,SO0004483,4483,HVA-0002,2021-05-17,4,Wrong Item
674,SO0004497,4497,FAS-0016,2025-06-26,9,Customer Changed Mind
675,SO0004502,4502,ELE-0012,2024-12-05,10,Defective
676,SO0004503,4503,FAS-0005,2023-05-09,14,Wrong Item
677,SO0004517,4517,ELE-0011,2021-03-24,1,Customer Changed Mind
678,SO0004519,4519,SAF-0014,2022-06-08,1,Wrong Item
679,SO0004520,4520,HVA-0009,2024-07-27,1,Damaged
680,SO0004521,4521,ELE-0018,2023-04-20,1,Defective
681,SO0004522,4522,HVA-0014,2025-03-17,5,Customer Changed Mind
682,SO0004524,4524,SAF-0006,2023-02-22,5,Shipping Damage
683,SO0004536,4536,HVA-0006,2021-05-13,6,Shipping Damage
684,SO0004543,4543,HVA-0025,2023-12-31,1,Customer Changed Mind
685,SO0004550,4550,HVA-0021,2025-12-07,5,Damaged
686,SO0004559,4559,ELE-0008,2024-09-28,1,Shipping Damage
687,SO0004583,4583,SAF-0007,2022-04-22,5,Damaged
688,SO0004591,4591,PWR-0007,2025-07-29,2,Defective
689,SO0004595,4595,HVA-0022,2021-09-22,10,Defective
690,SO0004597,4597,PWR-0006,2023-06-27,8,Wrong Item
691,SO0004603,4603,FAS-0015,2023-03-26,1,Damaged
692,SO0004610,4610,HVA-0017,2025-08-05,5,Wrong Item
693,SO0004626,4626,ELE-0001,2023-09-18,6,Customer Changed Mind
694,SO0004652,4652,SAF-0005,2025-07-11,3,Damaged
695,SO0004670,4670,SAF-0017,2022-06-30,8,Defective
696,SO0004681,4681,SAF-0016,2022-05-31,2,Wrong Item
697,SO0004691,4691,PWR-0004,2022-07-12,3,Damaged
698,SO0004693,4693,HVA-0027,2021-07-06,1,Defective
699,SO0004695,4695,ELE-0004,2023-12-31,16,Customer Changed Mind
700,SO0004700,4700,HVA-0011,2021-04-01,6,Customer Changed Mind
701,SO0004706,4706,HVA-0026,2024-06-05,11,Defective
702,SO0004709,4709,ELE-0001,2023-06-13,2,Damaged
703,SO0004714,4714,PWR-0012,2023-09-09,3,Shipping Damage
704,SO0004730,4730,SAF-0017,2024-01-05,2,Defective
705,SO0004734,4734,SAF-0003,2022-06-19,19,Customer Changed Mind
706,SO0004741,4741,ELE-0010,2024-12-14,10,Shipping Damage
707,SO0004746,4746,HVA-0028,2024-03-30,9,Shipping Damage
708,SO0004752,4752,HVA-0022,2022-10-26,4,Customer Changed Mind
709,SO0004759,4759,ELE-0021,2022-10-29,3,Wrong Item
710,SO0004766,4766,HVA-0003,2021-04-22,7,Wrong Item
711,SO0004780,4780,SAF-0017,2022-11-28,9,Customer Changed Mind
712,SO0004788,4788,SAF-0015,2024-10-09,2,Customer Changed Mind
713,SO0004800,4800,ELE-0011,2021-06-02,1,Wrong Item
714,SO0004801,4801,FAS-0017,2021-08-04,13,Defective
715,SO0004806,4806,SAF-0015,2022-03-09,4,Defective
716,SO0004807,4807,HVA-0014,2021-11-06,6,Defective
717,SO0004807,4807,FAS-0012,2021-11-17,2,Customer Changed Mind
718,SO0004808,4808,SAF-0015,2024-10-19,3,Customer Changed Mind
719,SO0004829,4829,SAF-0015,2025-06-15,1,Wrong Item
720,SO0004840,4840,FAS-0004,2022-07-19,4,Wrong Item
721,SO0004844,4844,SAF-0001,2024-06-10,2,Customer Changed Mind
722,SO0004844,4844,HVA-0023,2024-06-20,4,Customer Changed Mind
723,SO0004850,4850,ELE-0012,2021-03-31,11,Customer Changed Mind
724,SO0004851,4851,FAS-0009,2021-05-07,5,Defective
725,SO0004865,4865,FAS-0015,2023-11-14,4,Shipping Damage
726,SO0004884,4884,PWR-0001,2021-04-04,3,Shipping Damage
727,SO0004884,4884,SAF-0003,2021-03-13,2,Wrong Item
728,SO0004889,4889,SAF-0011,2022-08-14,5,Wrong Item
729,SO0004891,4891,PWR-0008,2025-01-20,10,Customer Changed Mind
730,SO0004892,4892,ELE-0012,2024-06-29,1,Wrong Item
731,SO0004896,4896,HVA-0006,2024-08-03,19,Damaged
732,SO0004911,4911,HVA-0026,2025-02-10,3,Defective
733,SO0004922,4922,HVA-0014,2024-05-03,8,Customer Changed Mind
734,SO0004932,4932,HVA-0018,2021-02-03,5,Wrong Item
735,SO0004941,4941,PWR-0012,2022-11-06,7,Defective
736,SO0004961,4961,SAF-0002,2021-01-20,17,Defective
737,SO0004963,4963,HVA-0011,2022-08-01,10,Defective
738,SO0004965,4965,SAF-0012,2023-09-09,3,Shipping Damage
739,SO0004971,4971,HVA-0016,2021-09-07,7,Shipping Damage
740,SO0004973,4973,PWR-0008,2021-09-05,10,Shipping Damage
741,SO0004987,4987,PWR-0011,2024-07-04,9,Shipping Damage
742,SO0004997,4997,HVA-0004,2024-01-18,6,Defective
743,SO0004998,4998,PWR-0013,2023-05-16,5,Defective
744,SO0005007,5007,SAF-0006,2025-07-23,2,Customer Changed Mind
745,SO0005021,5021,SAF-0012,2022-03-15,8,Damaged
746,SO0005048,5048,PWR-0005,2024-03-05,4,Defective
747,SO0005075,5075,HVA-0026,2021-09-10,10,Wrong Item
748,SO0005084,5084,HVA-0014,2022-01-02,5,Wrong Item
749,SO0005110,5110,ELE-0010,2022-04-14,11,Defective
750,SO0005116,5116,HVA-0003,2022-09-14,2,Wrong Item
751,SO0005118,5118,PWR-0004,2024-07-12,6,Shipping Damage
752,SO0005118,5118,SAF-0007,2024-08-06,3,Defective
753,SO0005132,5132,HVA-0025,2023-03-27,4,Wrong Item
754,SO0005137,5137,PWR-0005,2024-05-03,12,Shipping Damage
755,SO0005142,5142,ELE-0021,2023-07-28,7,Defective
756,SO0005144,5144,PWR-0010,2024-12-02,15,Defective
757,SO0005166,5166,SAF-0003,2024-08-26,1,Defective
758,SO0005168,5168,FAS-0011,2024-08-13,1,Damaged
759,SO0005170,5170,SAF-0017,2024-10-19,1,Wrong Item
760,SO0005194,5194,SAF-0004,2024-02-08,2,Shipping Damage
761,SO0005198,5198,PWR-0011,2023-02-21,16,Customer Changed Mind
762,SO0005204,5204,ELE-0009,2021-11-10,3,Defective
763,SO0005211,5211,SAF-0004,2025-03-25,4,Defective
764,SO0005220,5220,PWR-0009,2025-09-08,6,Damaged
765,SO0005222,5222,HVA-0008,2022-12-18,4,Wrong Item
766,SO0005227,5227,HVA-0013,2024-09-10,6,Damaged
767,SO0005232,5232,FAS-0001,2023-11-07,3,Damaged
768,SO0005244,5244,ELE-0018,2025-05-15,1,Damaged
769,SO0005247,5247,ELE-0012,2025-03-07,11,Customer Changed Mind
770,SO0005248,5248,HVA-0004,2024-01-16,3,Defective
771,SO0005270,5270,SAF-0012,2025-05-09,3,Defective
772,SO0005284,5284,PWR-0013,2021-03-17,1,Damaged
773,SO0005286,5286,HVA-0024,2023-03-26,2,Shipping Damage
774,SO0005297,5297,SAF-0007,2021-10-22,1,Wrong Item
775,SO0005302,5302,HVA-0013,2025-08-11,10,Wrong Item
776,SO0005308,5308,FAS-0002,2022-07-23,1,Shipping Damage
777,SO0005313,5313,HVA-0016,2024-06-23,4,Wrong Item
778,SO0005314,5314,HVA-0018,2021-12-30,4,Wrong Item
779,SO0005324,5324,HVA-0015,2021-02-20,14,Shipping Damage
780,SO0005329,5329,FAS-0016,2025-04-22,2,Shipping Damage
781,SO0005333,5333,SAF-0012,2022-09-29,11,Wrong Item
782,SO0005337,5337,FAS-0014,2023-06-28,7,Shipping Damage
783,SO0005337,5337,ELE-0001,2023-06-11,16,Customer Changed Mind
784,SO0005357,5357,HVA-0012,2021-02-18,1,Shipping Damage
785,SO0005363,5363,ELE-0023,2024-04-01,5,Shipping Damage
786,SO0005367,5367,HVA-0018,2022-10-14,7,Defective
787,SO0005367,5367,PWR-0009,2022-09-28,7,Shipping Damage
788,SO0005392,5392,SAF-0009,2024-09-21,5,Customer Changed Mind
789,SO0005397,5397,PWR-0007,2023-07-08,11,Damaged
790,SO0005399,5399,HVA-0019,2025-09-02,8,Customer Changed Mind
791,SO0005401,5401,HVA-0006,2021-06-10,2,Customer Changed Mind
792,SO0005407,5407,PWR-0006,2025-08-25,3,Customer Changed Mind
793,SO0005444,5444,FAS-0012,2025-11-11,3,Defective
794,SO0005450,5450,ELE-0022,2021-03-03,7,Shipping Damage
795,SO0005460,5460,FAS-0008,2021-10-13,8,Wrong Item
796,SO0005462,5462,PWR-0001,2024-02-16,5,Defective
797,SO0005466,5466,ELE-0022,2021-04-07,5,Shipping Damage
798,SO0005467,5467,PWR-0005,2025-09-10,2,Wrong Item
799,SO0005468,5468,SAF-0004,2024-11-12,10,Damaged
800,SO0005472,5472,HVA-0013,2023-03-03,1,Defective
801,SO0005483,5483,ELE-0018,2022-06-26,3,Defective
802,SO0005496,5496,ELE-0011,2022-09-11,6,Damaged
803,SO0005512,5512,FAS-0003,2025-07-09,1,Damaged
804,SO0005522,5522,SAF-0004,2026-01-31,5,Shipping Damage
805,SO0005526,5526,HVA-0013,2023-07-09,4,Shipping Damage
806,SO0005545,5545,PWR-0012,2023-11-15,6,Defective
807,SO0005545,5545,HVA-0016,2023-11-11,5,Shipping Damage
808,SO0005551,5551,FAS-0015,2022-10-26,13,Damaged
809,SO0005559,5559,PWR-0013,2024-03-09,10,Shipping Damage
810,SO0005582,5582,FAS-0014,2023-01-24,7,Defective
811,SO0005589,5589,HVA-0018,2022-05-03,8,Defective
812,SO0005590,5590,SAF-0008,2022-07-26,5,Wrong Item
813,SO0005590,5590,PWR-0006,2022-07-21,14,Damaged
814,SO0005592,5592,ELE-0015,2021-03-29,4,Damaged
815,SO0005606,5606,ELE-0009,2025-03-31,10,Wrong Item
816,SO0005606,5606,ELE-0018,2025-04-14,1,Wrong Item
817,SO0005617,5617,SAF-0009,2023-07-20,14,Damaged
818,SO0005618,5618,HVA-0019,2021-06-16,11,Defective
819,SO0005619,5619,ELE-0013,2024-12-20,4,Wrong Item
820,SO0005621,5621,ELE-0018,2022-08-27,5,Defective
821,SO0005626,5626,ELE-0011,2024-02-29,13,Shipping Damage
822,SO0005631,5631,FAS-0005,2025-10-31,8,Wrong Item
823,SO0005644,5644,PWR-0013,2021-12-23,5,Damaged
824,SO0005652,5652,PWR-0007,2023-10-23,4,Shipping Damage
825,SO0005657,5657,HVA-0020,2025-11-10,5,Shipping Damage
826,SO0005661,5661,PWR-0005,2022-07-07,1,Defective
827,SO0005663,5663,FAS-0012,2021-04-27,6,Defective
828,SO0005670,5670,FAS-0006,2023-10-29,14,Defective
829,SO0005679,5679,HVA-0023,2022-03-15,2,Customer Changed Mind
